timestamp,funding_rate,funding_interval_hours
2025-12-13 16:00:00+00:00,-9.726e-05,8
2025-12-14 00:00:00+00:00,-0.00010369,8
2025-12-14 08:00:00.003000+00:00,-5.648e-05,8
2025-12-14 16:00:00.005000+00:00,-8.23e-05,8
2025-12-15 00:00:00+00:00,-0.00017186,8
2025-12-15 08:00:00+00:00,-6.749e-05,8
2025-12-15 16:00:00+00:00,-9.528e-05,8
2025-12-16 00:00:00.002000+00:00,-0.00021199,8
2025-12-16 08:00:00+00:00,-0.00013776,8
2025-12-16 16:00:00.002000+00:00,-0.00017315,8
2025-12-17 00:00:00.004000+00:00,-0.00011602,8
2025-12-17 08:00:00+00:00,-0.00027622,8
2025-12-17 16:00:00+00:00,-0.00042782,8
2025-12-18 00:00:00.005000+00:00,-9.051e-05,8
2025-12-18 08:00:00.007000+00:00,2.407e-05,8
2025-12-18 16:00:00.001000+00:00,4.634e-05,8
2025-12-19 00:00:00+00:00,-9.752e-05,8
2025-12-19 08:00:00.001000+00:00,2.56e-06,8
2025-12-19 16:00:00+00:00,3.19e-06,8
2025-12-20 00:00:00.005000+00:00,3.443e-05,8
2025-12-20 08:00:00+00:00,-4.021e-05,8
2025-12-20 16:00:00.002000+00:00,-4.141e-05,8
2025-12-21 00:00:00+00:00,-6.01e-05,8
2025-12-21 08:00:00.009000+00:00,-0.00016987,8
2025-12-21 16:00:00+00:00,-8.056e-05,8
2025-12-22 00:00:00+00:00,-9.678e-05,8
2025-12-22 08:00:00.005000+00:00,-0.00028619,8
2025-12-22 16:00:00.009000+00:00,-0.00053442,8
2025-12-23 00:00:00+00:00,-8.114e-05,8
2025-12-23 08:00:00+00:00,-0.00025132,8
2025-12-23 16:00:00.001000+00:00,-0.00012146,8
2025-12-24 00:00:00.001000+00:00,-0.00015051,8
2025-12-24 08:00:00.001000+00:00,-0.00015227,8
2025-12-24 16:00:00+00:00,1.109e-05,8
2025-12-25 00:00:00+00:00,7.238e-05,8
2025-12-25 08:00:00.001000+00:00,-5.603e-05,8
2025-12-25 16:00:00.005000+00:00,-3.136e-05,8
2025-12-26 00:00:00.004000+00:00,7.841e-05,8
2025-12-26 08:00:00.001000+00:00,4.486e-05,8
2025-12-26 16:00:00.007000+00:00,-0.0001066,8
2025-12-27 00:00:00+00:00,0.0001,8
2025-12-27 08:00:00+00:00,-0.00012019,8
2025-12-27 16:00:00.011000+00:00,0.0001,8
2025-12-28 00:00:00.008000+00:00,-1.716e-05,8
2025-12-28 08:00:00+00:00,-6.63e-06,8
2025-12-28 16:00:00+00:00,2.723e-05,8
2025-12-29 00:00:00.016000+00:00,-0.00014282,8
2025-12-29 08:00:00.001000+00:00,-0.00030319,8
2025-12-29 16:00:00+00:00,6.478e-05,8
2025-12-30 00:00:00.005000+00:00,-2.107e-05,8
2025-12-30 08:00:00.001000+00:00,3.173e-05,8
2025-12-30 16:00:00.003000+00:00,1.439e-05,8
2025-12-31 00:00:00.004000+00:00,2.274e-05,8
2025-12-31 08:00:00.001000+00:00,-8.51e-05,8
2025-12-31 16:00:00.001000+00:00,-4.004e-05,8
