v,vw,o,c,h,l,t,n
156,2564.1343,2562.89,2567.35,2567.64,2559.2,1731693600000,156
154,2565.0983,2567.59,2563.52,2567.83,2562.83,1731697200000,154
155,2562.0006,2563.62,2561.9500000000003,2563.78,2559.96,1731700800000,155
152,2561.7822,2562.3,2561.27,2562.88,2561.05,1731704400000,152
1,2562.95,2562.95,2562.95,2562.95,2562.95,1731880800000,1
138,2572.2054,2567.69,2571.2000000000003,2575.27,2566.1,1731884400000,138
163,2572.2263,2569.7999999999997,2576.4900000000002,2576.84,2569.7999999999997,1731888000000,163
151,2586.5716,2576.14,2586.98,2596.52,2576.14,1731891600000,151
150,2591.8086,2585.58,2590.96,2594.39,2585.58,1731895200000,150
158,2589.5519,2591.09,2589.2999999999997,2592.35,2587.2999999999997,1731898800000,158
155,2591.3166,2589.79,2592.5499999999997,2592.94,2588.61,1731902400000,155
155,2588.2512,2592.12,2585.66,2592.5499999999997,2585.19,1731906000000,155
155,2584.9633,2585.2200000000003,2586.2000000000003,2587.32,2580.6,1731909600000,155
155,2584.0511,2585.54,2582.38,2586.76,2581.63,1731913200000,155
151,2585.7285,2582.25,2585.99,2589.83,2582.25,1731916800000,151
156,2590.3812,2585.87,2595.66,2597.13,2583.61,1731920400000,156
152,2592.4432,2595.25,2593.97,2596.07,2589.72,1731924000000,152
153,2592.8947,2594.1,2594.7799999999997,2594.9300000000003,2590.52,1731927600000,153
155,2592.9848,2594.1499999999996,2595.09,2596.89,2589.7,1731931200000,155
151,2599.6079,2595.0,2603.45,2604.6,2593.48,1731934800000,151
154,2606.3506,2603.9300000000003,2608.65,2609.65,2602.8,1731938400000,154
152,2610.0091,2608.0099999999998,2612.88,2613.1200000000003,2606.1600000000003,1731942000000,152
154,2612.064,2613.28,2611.57,2614.78,2609.4,1731945600000,154
156,2609.3016,2611.77,2610.28,2611.77,2607.35,1731949200000,156
156,2609.4074,2610.67,2610.99,2611.95,2607.67,1731952800000,156
154,2610.1369,2611.34,2609.71,2612.38,2608.41,1731956400000,154
160,2609.871,2608.5,2610.3900000000003,2611.44,2607.3,1731960000000,160
154,2611.0543,2610.44,2611.56,2612.2000000000003,2609.3,1731963600000,154
2,2611.565,2611.56,2611.57,2611.57,2611.56,1731967200000,2
148,2611.8878,2610.58,2612.09,2612.91,2610.32,1731970800000,148
158,2612.0258,2612.62,2612.94,2613.34,2610.2999999999997,1731974400000,158
153,2615.1075,2613.75,2615.4700000000003,2617.66,2611.82,1731978000000,153
155,2619.7556,2615.64,2622.32,2623.83,2615.64,1731981600000,155
152,2623.6783,2622.65,2624.36,2625.34,2621.2999999999997,1731985200000,152
155,2623.001,2624.16,2622.75,2625.02,2621.52,1731988800000,155
159,2622.3031,2622.6099999999997,2622.4700000000003,2623.24,2620.79,1731992400000,159
157,2623.0193,2622.52,2625.29,2626.06,2621.1,1731996000000,157
152,2619.663,2624.7799999999997,2618.8900000000003,2625.29,2617.96,1731999600000,152
156,2621.7682,2618.9,2626.6,2626.66,2618.7999999999997,1732003200000,156
154,2629.5803,2626.2599999999998,2631.53,2634.17,2625.3900000000003,1732006800000,154
153,2633.929,2630.22,2634.77,2636.2999999999997,2630.22,1732010400000,153
155,2633.901,2634.84,2629.0099999999998,2635.6600000000003,2629.0099999999998,1732014000000,155
154,2633.882,2629.52,2639.1,2639.23,2629.25,1732017600000,154
152,2634.6638,2638.64,2635.3,2638.9,2629.61,1732021200000,152
153,2628.7152,2635.91,2623.44,2636.5299999999997,2623.44,1732024800000,153
156,2625.2353,2623.6,2624.2599999999998,2628.29,2621.08,1732028400000,156
156,2624.8252,2624.2599999999998,2626.3799999999997,2628.31,2622.7799999999997,1732032000000,156
154,2629.6308,2625.9,2627.77,2632.86,2625.9,1732035600000,154
155,2628.3378,2627.42,2630.11,2630.23,2626.53,1732039200000,155
155,2630.2908,2630.36,2631.17,2631.5099999999998,2628.82,1732042800000,155
157,2632.0207,2630.6400000000003,2633.68,2634.2999999999997,2630.36,1732046400000,157
158,2632.057,2633.6600000000003,2631.94,2633.9900000000002,2630.5,1732050000000,158
2,2631.945,2631.94,2631.9500000000003,2631.9500000000003,2631.94,1732053600000,2
155,2633.6468,2631.4,2634.71,2635.17,2631.1,1732057200000,155
158,2637.0101,2634.83,2637.7000000000003,2638.95,2634.4,1732060800000,158
153,2638.6372,2638.55,2639.49,2641.33,2635.77,1732064400000,153
159,2640.2252,2639.5,2639.8,2641.63,2638.31,1732068000000,159
157,2639.9315,2640.33,2637.89,2641.14,2637.59,1732071600000,157
156,2637.1554,2637.96,2636.56,2638.65,2636.12,1732075200000,156
155,2636.5433,2636.35,2636.9100000000003,2638.35,2634.9100000000003,1732078800000,155
156,2631.3579,2636.86,2629.62,2637.1,2628.75,1732082400000,156
151,2626.3556,2629.62,2621.7,2629.9500000000003,2621.33,1732086000000,151
155,2622.387,2621.18,2624.02,2624.23,2619.8199999999997,1732089600000,155
157,2623.3032,2623.43,2621.87,2625.41,2621.2200000000003,1732093200000,157
152,2623.6681,2621.88,2625.1,2625.89,2620.95,1732096800000,152
154,2624.0793,2624.81,2627.81,2627.81,2621.67,1732100400000,154
