v,vw,o,c,h,l,t,n
156,31.3471,31.407600000000002,31.2752,31.4282,31.2752,1732014000000,156
153,31.3387,31.2892,31.431800000000003,31.4336,31.2736,1732017600000,153
155,31.3036,31.412,31.3002,31.431800000000003,31.1882,1732021200000,155
155,31.2078,31.317199999999996,31.0752,31.3302,31.0622,1732024800000,155
155,31.146,31.0942,31.0922,31.2032,31.0752,1732028400000,155
155,31.1271,31.105200000000004,31.152199999999997,31.205199999999998,31.0522,1732032000000,155
155,31.2037,31.142200000000003,31.176199999999998,31.2622,31.142200000000003,1732035600000,155
156,31.1776,31.164199999999997,31.2342,31.2342,31.1392,1732039200000,156
150,31.2477,31.238200000000003,31.269199999999998,31.2792,31.221199999999996,1732042800000,150
152,31.2713,31.2512,31.2622,31.297200000000004,31.2432,1732046400000,152
150,31.2227,31.260199999999998,31.2032,31.269199999999998,31.1722,1732050000000,150
2,31.2,31.2032,31.1968,31.2032,31.1968,1732053600000,2
146,31.2435,31.1272,31.2767,31.292099999999998,31.1272,1732057200000,146
153,31.2817,31.2762,31.2572,31.3045,31.2572,1732060800000,153
156,31.1975,31.3114,31.1705,31.3262,31.1264,1732064400000,156
156,31.1886,31.1655,31.205199999999998,31.2276,31.1319,1732068000000,156
154,31.2012,31.201200000000004,31.1629,31.253199999999996,31.1612,1732071600000,154
148,31.1744,31.167399999999997,31.185200000000002,31.2001,31.1596,1732075200000,148
153,31.1497,31.176199999999998,31.1279,31.194200000000002,31.093199999999996,1732078800000,153
155,31.0341,31.1298,31.033200000000004,31.1327,30.9752,1732082400000,155
155,30.9842,31.026200000000003,30.9122,31.043499999999998,30.893199999999997,1732086000000,155
150,30.9233,30.913200000000003,30.9412,30.947599999999998,30.8702,1732089600000,150
153,30.9252,30.920199999999998,30.8512,30.9782,30.8462,1732093200000,153
155,30.875,30.8592,30.8922,30.9274,30.8352,1732096800000,155
148,30.8461,30.889200000000002,30.849200000000003,30.908199999999997,30.8072,1732100400000,148
148,30.9379,30.869199999999996,30.9922,31.017200000000003,30.869199999999996,1732104000000,148
153,31.1224,31.021199999999997,31.1182,31.233200000000004,31.0062,1732107600000,153
155,31.1305,31.1112,31.0602,31.2042,31.054599999999997,1732111200000,155
155,31.0521,31.066200000000002,31.086000000000002,31.162800000000004,30.9504,1732114800000,155
156,31.0779,31.0881,31.0793,31.108299999999996,31.029500000000002,1732118400000,156
156,31.0696,31.0773,31.0522,31.1364,31.014200000000002,1732122000000,156
153,30.9485,31.0343,30.913200000000003,31.0542,30.864600000000003,1732125600000,153
152,30.9136,30.905200000000004,30.8972,30.9732,30.8722,1732129200000,152
154,30.844,30.898200000000003,30.8303,30.9032,30.7748,1732132800000,154
148,30.8325,30.836199999999998,30.8538,30.8663,30.789199999999997,1732136400000,148
1,30.8538,30.8538,30.8538,30.8538,30.8538,1732140000000,1
138,30.8878,30.845,30.9161,30.9356,30.7552,1732143600000,138
152,30.9725,30.9184,31.016199999999998,31.0272,30.895,1732147200000,152
155,31.0147,31.0692,31.0422,31.0862,30.950200000000002,1732150800000,155
156,31.0678,31.0312,31.061199999999996,31.121899999999997,31.0154,1732154400000,156
152,31.0483,31.061199999999996,31.141199999999998,31.142200000000003,30.972199999999997,1732158000000,152
151,31.1608,31.1512,31.1362,31.1882,31.1312,1732161600000,151
