key,symbol,marketFamily,timeframe,signalUtc,direction,referenceSetup,auditGoodOpportunity,baselineEntered,baselineNetR,a1Entered,a1NetR
SOL-USD|1h|2025-01-18T02:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-18T02:00:00+00:00,LONG,PULLBACK,True,True,0.7360483987254494,True,1.4710934183341164
SOL-USD|1h|2025-01-18T03:00:00+00:00|SHORT,SOL-USD,CRYPTO_SPOT,1h,2025-01-18T03:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.0562175091683177,False,0.0
SOL-USD|1h|2025-01-18T04:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-18T04:00:00+00:00,LONG,BREAKOUT,True,True,0.4662749133201139,False,0.0
SOL-USD|1h|2025-01-18T05:00:00+00:00|SHORT,SOL-USD,CRYPTO_SPOT,1h,2025-01-18T05:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.0962293778664378,False,0.0
SOL-USD|1h|2025-01-18T06:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-18T06:00:00+00:00,LONG,BREAKOUT,False,True,0.17193082039458027,True,1.4650680561503697
SOL-USD|1h|2025-01-18T08:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-18T08:00:00+00:00,LONG,BREAKOUT,True,True,0.39662261209239463,True,3.0380896411303184
SOL-USD|1h|2025-01-18T09:00:00+00:00|SHORT,SOL-USD,CRYPTO_SPOT,1h,2025-01-18T09:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.110892297701042,False,0.0
SOL-USD|1h|2025-01-18T10:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-18T10:00:00+00:00,LONG,BREAKOUT,False,True,0.27458728076929995,True,-1.1523562681794681
SOL-USD|1h|2025-01-18T12:00:00+00:00|SHORT,SOL-USD,CRYPTO_SPOT,1h,2025-01-18T12:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.2941205330624206,False,0.0
SOL-USD|1h|2025-01-18T15:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-18T15:00:00+00:00,LONG,BREAKOUT,False,True,0.33373895174863066,False,0.0
SOL-USD|1h|2025-01-18T16:00:00+00:00|SHORT,SOL-USD,CRYPTO_SPOT,1h,2025-01-18T16:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.0195895074202157,False,0.0
SOL-USD|1h|2025-01-19T04:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-19T04:00:00+00:00,LONG,BREAKOUT,False,True,0.4349981628635606,True,1.6627404794697922
SOL-USD|1h|2025-01-19T07:00:00+00:00|SHORT,SOL-USD,CRYPTO_SPOT,1h,2025-01-19T07:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.1024077026479338,False,0.0
SOL-USD|1h|2025-01-19T09:00:00+00:00|SHORT,SOL-USD,CRYPTO_SPOT,1h,2025-01-19T09:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.093727762931457,False,0.0
