key,symbol,marketFamily,timeframe,signalUtc,direction,referenceSetup,auditGoodOpportunity,baselineEntered,baselineNetR,archEntered,archNetR
AVAX-USD|1h|2025-02-10T07:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-02-10T07:00:00+00:00,LONG,BREAKOUT,True,True,0.3960129385620176,False,0.0
AVAX-USD|1h|2025-02-10T08:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-02-10T08:00:00+00:00,LONG,BREAKOUT,False,True,0.2456414688427901,False,0.0
AVAX-USD|1h|2025-02-10T13:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-02-10T13:00:00+00:00,LONG,BREAKOUT,False,True,0.26068818278862427,False,0.0
AVAX-USD|1h|2025-02-11T00:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-02-11T00:00:00+00:00,LONG,BREAKOUT,True,True,0.137766192745833,False,0.0
AVAX-USD|1h|2025-02-11T01:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-02-11T01:00:00+00:00,LONG,BREAKOUT,True,True,0.61086141567494,False,0.0
AVAX-USD|1h|2025-02-11T03:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-02-11T03:00:00+00:00,LONG,BREAKOUT,True,True,0.47207553446889045,False,0.0
AVAX-USD|1h|2025-02-11T04:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-02-11T04:00:00+00:00,LONG,BREAKOUT,False,True,-1.0459676677581429,False,0.0
AVAX-USD|1h|2025-02-11T05:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-02-11T05:00:00+00:00,LONG,BREAKOUT,False,True,-1.0373002352052898,False,0.0
AVAX-USD|1h|2025-02-11T06:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-02-11T06:00:00+00:00,LONG,BREAKOUT,False,True,-1.037538604166306,False,0.0
AVAX-USD|1h|2025-02-11T08:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-02-11T08:00:00+00:00,LONG,BREAKOUT,False,True,-1.0344132114006577,False,0.0
AVAX-USD|1h|2025-02-12T13:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-12T13:00:00+00:00,SHORT,BREAKOUT,False,True,-1.0536872439274674,False,0.0
AVAX-USD|1h|2025-02-12T22:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-02-12T22:00:00+00:00,LONG,BREAKOUT,False,True,-0.14160605523870198,False,0.0
AVAX-USD|1h|2025-02-13T16:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-13T16:00:00+00:00,SHORT,BREAKOUT,False,True,-1.0724836608093022,False,0.0
AVAX-USD|1h|2025-02-14T09:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-02-14T09:00:00+00:00,LONG,BREAKOUT,False,True,0.2784690289482284,False,0.0
AVAX-USD|1h|2025-02-14T14:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-02-14T14:00:00+00:00,LONG,BREAKOUT,False,True,0.19231434201136835,False,0.0
AVAX-USD|1h|2025-02-14T15:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-02-14T15:00:00+00:00,LONG,BREAKOUT,False,True,-1.0461686997913207,False,0.0
AVAX-USD|1h|2025-02-14T16:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-02-14T16:00:00+00:00,LONG,BREAKOUT,False,True,0.1663478210023177,False,0.0
AVAX-USD|1h|2025-02-14T17:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-02-14T17:00:00+00:00,LONG,BREAKOUT,False,True,-1.0362437543069556,False,0.0
AVAX-USD|1h|2025-02-15T20:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-15T20:00:00+00:00,SHORT,BREAKOUT,True,True,0.21697284812567272,False,0.0
